year,week_of_year,s2_snow_above_1200_smoothed_zscore,s2_snow_1200_1800_smoothed_zscore,s2_snow_above_1800_smoothed_zscore,modis_snow_above_1200_smoothed_zscore,modis_snow_1200_1800_smoothed_zscore,modis_snow_above_1800_smoothed_zscore,temp_1200_smoothed_zscore,temp_1200_1800_smoothed_zscore,temp_1800_smoothed_zscore,precip_1200_smoothed_zscore,precip_1200_1800_smoothed_zscore,precip_1800_smoothed_zscore
2019,28,-0.485215972,-0.348455749,-0.56845063,-0.316431924,-0.378621084,-0.665589298,1.009785506,0.938657873,0.965947604,-0.623981557,-0.687976891,-0.724668616
2019,29,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,1.154925075,1.138212629,1.165741383,-0.696899367,-0.71357536,-0.749541935
2019,30,-0.485215972,-0.348455749,-0.56845063,-0.313291254,-0.379117441,-0.665794697,1.268799569,1.285110542,1.308851488,-0.692621348,-0.713402073,-0.749729377
2019,31,-0.485215972,-0.348455749,-0.56845063,-0.315036071,-0.379117441,-0.665794697,1.163455083,1.15485687,1.189630283,-0.679033052,-0.699148637,-0.729011969
2019,32,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.3790614,-0.665794697,1.271115138,1.266868968,1.31577517,-0.692228288,-0.713353702,-0.749472542
2019,33,-0.485215972,-0.348455749,-0.56845063,-0.315902463,-0.379073409,-0.665794697,1.11645572,1.075235463,1.105709304,-0.665192076,-0.7058894,-0.734588469
2019,34,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,1.371598683,1.368171984,1.378549773,-0.649366926,-0.624822085,-0.630138969
2019,35,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,1.07297551,1.061469192,1.103072224,-0.689158796,-0.709941829,-0.74506316
2019,36,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.378773193,-0.665609838,0.942643121,0.880261537,0.862685883,-0.666350204,-0.697058249,-0.734335364
2019,37,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.378204785,-0.665647494,0.990174284,0.967047032,0.964416386,-0.487113865,-0.508670634,-0.53498173
2019,38,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,0.808599943,0.813187275,0.821393983,-0.670020672,-0.661193497,-0.691579931
2019,39,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,0.784110165,0.819649358,0.848385064,-0.581396038,-0.639570274,-0.700944746
2019,40,-0.485215972,-0.348455749,-0.56845063,-0.3154813,-0.379117441,-0.665794697,0.722269659,0.718157873,0.732161171,-0.67898647,-0.702219543,-0.737625993
2019,41,-0.485215972,-0.348455749,-0.56845063,-0.311077142,-0.378889277,-0.665794697,0.938871,0.771193566,0.710271888,-0.283187995,-0.096425656,-0.080828545
2019,42,-0.477203667,-0.336924505,-0.564793788,-0.262390739,-0.348131162,-0.653926089,0.20145391,0.07403252,0.02287851,0.369632229,0.689583654,0.9971033
2019,43,0.380769744,0.425267409,0.2955122,-0.21525662,-0.363670335,-0.65465183,-0.105497535,-0.22281813,-0.271235154,0.442213629,0.631619121,1.002734838
2019,44,-0.234233145,-0.034652773,-0.406880264,-0.262727669,-0.371251786,-0.662121488,0.067255446,-0.100043702,-0.175573294,-0.34018815,-0.442951668,-0.400802367
2019,45,-0.485215972,-0.348455749,-0.56845063,-0.314626942,-0.358078314,-0.660334521,0.173822249,-0.04010304,-0.138322011,-0.064844489,0.055303495,0.056459471
2019,46,-0.275128016,-0.127126539,-0.39220206,-0.295542257,-0.377408212,-0.599632431,-0.644739397,-0.698002914,-0.662566624,-0.397065142,-0.318588622,-0.32366477
2019,47,2.284462044,2.834403993,1.492296099,-0.155451523,-0.353935335,-0.639024431,-0.600787561,-0.663642318,-0.677364649,-0.513434029,-0.577905882,-0.618742939
2019,48,-0.228258515,-0.254644205,-0.177436294,0.471346814,-0.333624733,-0.541829883,-0.852627321,-0.8704295,-0.830638406,0.617589045,0.471350301,0.355971213
2019,49,-0.203975936,-0.348455749,-0.038649793,0.881005716,-0.215211597,0.146415832,-1.026916534,-1.060622644,-1.074273519,1.655690743,1.157834438,1.253207746
2019,50,-0.000766486,-0.348455749,0.344156787,-0.173513384,-0.375767032,0.022906318,-1.05420664,-1.031519519,-0.959226209,-0.538678349,-0.56537229,-0.615409671
2019,51,-0.109603232,-0.348455749,0.139129795,0.022255053,-0.236590968,0.002749883,-1.125643455,-1.128506773,-1.09585601,3.756148899,3.370113173,2.836191173
2019,52,1.091388941,0.499607173,1.560448143,0.768061924,0.194559017,0.626438864,-1.431364722,-1.499000664,-1.528800952,1.212088271,1.380907741,1.367247034
2020,1,2.375194707,1.426037743,3.060045446,0.877419817,1.590018316,2.389719545,-1.455131973,-1.459028729,-1.479659011,1.728036729,1.273042761,1.039676763
2020,2,3.269219916,2.90011668,3.282211701,0.224665827,1.675679904,2.634058122,-1.273584167,-1.257432347,-1.200031361,0.065115824,0.350616301,0.544893932
2020,3,2.427671395,2.387701241,2.205117027,3.638237315,2.288504509,1.893832905,-1.586632329,-1.589658634,-1.616392768,2.395288872,2.112824464,2.344531948
2020,4,4.124246264,4.632835094,3.174391459,1.295225208,3.546785179,2.63429433,-1.468316339,-1.43331055,-1.391863134,0.744297652,0.744829207,0.658302115
2020,5,1.943523721,0.672547532,2.994178857,-0.257481185,0.948216877,2.728045031,-1.237210284,-1.246547054,-1.259256909,0.74927301,0.849084823,0.664639173
2020,6,0.855094285,1.011982541,0.607138301,1.261002734,0.027494903,0.033634964,-1.78592054,-1.815818127,-1.81139427,2.059312636,2.308368707,2.350303891
2020,7,1.327693997,0.515898477,1.989442508,-0.183873986,0.420109182,1.827023635,-1.148283117,-1.140635993,-1.153057408,0.116758417,0.432163229,0.505473215
2020,8,0.834935033,0.04362849,1.529582137,-0.141853985,0.059081613,1.678352811,-1.04431497,-0.980541829,-0.94532347,0.16133173,-0.033614617,-0.171736284
2020,9,2.165282888,2.017163319,2.078330697,-0.210479433,0.523419459,1.955407938,-0.928092505,-0.89065759,-0.856796585,1.450900382,1.490816565,1.411818394
2020,10,0.546489957,-0.18330932,1.211286831,-0.306119456,-0.151709941,1.24190506,-0.43823082,-0.376837869,-0.367963724,0.383719169,0.658173476,0.725185979
2020,11,0.321615704,-0.291036782,0.894512833,0.04041318,-0.199836543,0.419147321,-1.084817325,-1.056613505,-1.051940696,2.499283219,2.673333059,2.792656024
2020,12,0.839855001,0.299888766,1.284689767,-0.303941443,-0.03061888,0.977653103,-0.880041047,-0.868037648,-0.894515485,-0.177400172,0.079913683,0.234600987
2020,13,-0.485215972,-0.348455749,-0.56845063,-0.069281643,-0.368713961,-0.254662305,-0.707680582,-0.736480103,-0.757028581,1.204860619,1.575283198,1.555700759
2020,14,-0.010399806,-0.23369136,0.212185436,-0.258106913,-0.364482919,-0.249226093,-0.584263651,-0.536383274,-0.50439092,0.170149013,-0.017153022,-0.005764737
2020,15,-0.2107392,-0.348133501,-0.051710058,-0.314049347,-0.378689133,-0.037480827,-0.459203552,-0.440437536,-0.469051761,0.308272567,0.448997923,0.610459726
2020,16,-0.307639646,-0.339482258,-0.242831772,-0.316612423,-0.378088701,-0.404483361,0.07021467,0.091735754,0.041043726,-0.469238721,-0.424682008,-0.247428649
2020,17,-0.070230881,0.048683889,-0.180586149,-0.312882125,-0.378993352,-0.329916875,-0.441746066,-0.397564445,-0.389635991,0.814771174,0.681046678,0.65669278
2020,18,0.038696898,-0.143655662,0.215375962,-0.314302045,-0.378961329,-0.514323607,-0.203401631,-0.154550718,-0.138906547,0.100759453,0.101220227,0.077567349
2020,19,-0.374420475,-0.348455749,-0.359733736,-0.315637732,-0.379117441,-0.534931918,0.439298046,0.483279828,0.485204562,-0.257123237,-0.059632578,-0.040123987
2020,20,-0.457925664,-0.348455749,-0.517041065,-0.316275493,-0.379117441,-0.609382011,1.401074516,1.294931224,1.263458254,-0.684354525,-0.702108567,-0.720910281
2020,21,-0.326516559,-0.348455749,-0.269492193,-0.282979576,-0.378332877,-0.605486287,0.09222689,0.123616973,0.186373445,0.114609824,0.138038685,0.018718915
2020,22,-0.471162452,-0.348455749,-0.541976566,-0.316612423,-0.378645101,-0.650584941,0.265730434,0.334192475,0.381693171,-0.587955709,-0.561820498,-0.540497241
2020,23,-0.483013351,-0.348455749,-0.564301326,-0.316612423,-0.379117441,-0.663172443,0.856965258,0.914584151,0.93185224,-0.67246537,-0.666141238,-0.664967964
2020,24,-0.48491947,-0.348455749,-0.567892078,-0.316612423,-0.379117441,-0.66575704,0.637181882,0.64159493,0.650077463,-0.618845316,-0.679254996,-0.714539013
2020,25,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.66577758,0.790572838,0.842677578,0.882512484,-0.680332307,-0.703640071,-0.725550519
2020,26,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,1.131002242,1.156815266,1.157088189,-0.695450185,-0.71328388,-0.74813007
2020,27,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,1.158711711,1.236000678,1.286205773,-0.669555446,-0.655634298,-0.646659354
2020,28,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,1.215914251,1.229859404,1.233419344,-0.689717115,-0.708185782,-0.745134388
2020,29,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,1.354418554,1.432597276,1.467454188,-0.696624475,-0.713711699,-0.749776043
2020,30,-0.485215972,-0.348455749,-0.56845063,-0.316552257,-0.378913294,-0.665691997,1.66786202,1.766318692,1.788567038,-0.642331321,-0.561652519,-0.526502006
2020,31,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,1.317251349,1.298210527,1.291459677,-0.686179397,-0.692320969,-0.716620513
2020,32,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.378553035,-0.665500292,1.092534634,1.062881715,1.094067101,-0.450508675,-0.606022098,-0.698978712
2020,33,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,1.162129823,1.149909294,1.165762421,-0.696571421,-0.713697007,-0.749666789
2020,34,-0.485215972,-0.348455749,-0.56845063,-0.316480057,-0.379117441,-0.665794697,1.182335314,1.145817873,1.112716756,-0.686562266,-0.699378991,-0.730958746
2020,35,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,1.877359351,1.860240305,1.795218435,-0.517610643,-0.493631824,-0.430655259
2020,36,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379109435,-0.665739924,1.812661565,1.815968514,1.738748958,-0.661965155,-0.639307997,-0.669239019
2020,37,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,1.378627761,1.399764719,1.393083602,-0.671482598,-0.691166827,-0.704080985
2020,38,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.37900536,-0.665794697,1.098485822,1.07369519,1.066605677,-0.673203359,-0.693787605,-0.712820453
2020,39,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.378813222,-0.665637224,1.068831124,1.014311897,0.97634294,-0.664695353,-0.706277021,-0.738125822
2020,40,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379029377,-0.665640648,0.963009382,0.863635728,0.810940978,-0.645979162,-0.63785887,-0.688099496
2020,41,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,0.713837641,0.716872147,0.72459274,-0.649045751,-0.687364745,-0.711065014
2020,42,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,0.75718292,0.673624651,0.628390131,-0.6759295,-0.683890704,-0.720896007
2020,43,-0.485215972,-0.348455749,-0.56845063,-0.314157646,-0.378545029,-0.665743347,0.807131812,0.718158096,0.648178341,-0.635060851,-0.641835706,-0.604855917
2020,44,-0.465146394,-0.337808981,-0.541203032,0.527096716,-0.346101703,-0.611127898,-0.023264122,-0.071549994,-0.119402026,1.738793042,1.667368953,1.955509464
2020,45,0.293696498,0.585451849,-0.027388625,-0.275266283,-0.355496458,-0.52147832,-0.218060085,-0.327232013,-0.380712683,0.07622342,0.41676388,0.855942014
2020,46,-0.27261701,-0.347811052,-0.168595473,-0.186352829,-0.371720122,-0.464004409,-0.524934002,-0.620537094,-0.670775389,0.293980304,0.306038433,0.62903458
2020,47,-0.344347041,-0.346356994,-0.305162868,-0.273738064,-0.372540712,-0.526041589,-0.663613096,-0.66971516,-0.67293857,0.371686141,0.126190991,0.256162018
2020,48,0.971320875,1.146024283,0.693142826,-0.160734106,-0.360355952,-0.534983268,-0.815835509,-0.870897823,-0.910090792,-0.062618252,-0.142600957,0.079930161
2020,49,-0.26500161,-0.348455749,-0.153610143,-0.216243344,-0.371135702,-0.357190367,-0.833645734,-0.875533048,-0.900904543,0.084814695,0.012041876,-0.005948171
2020,50,-0.485215972,-0.348455749,-0.56845063,1.926608201,-0.182604153,0.096911381,-0.739466133,-0.756494811,-0.780667558,1.853633058,1.556907089,2.158668893
2020,51,-0.104628563,-0.348455749,0.148501091,-0.073481236,-0.345813496,0.186352138,-1.059205038,-1.065544593,-1.063296004,-0.33644533,-0.521548249,-0.506515606
2020,52,-0.067909227,-0.348455749,0.217673088,-0.295722755,-0.374914419,-0.08317856,-1.087072074,-1.081300482,-1.019967834,-0.69563616,-0.712367465,-0.749532651
2021,53,-0.180653682,-0.348455749,0.005284739,-0.228493161,-0.370811469,-0.221456222,-0.726974891,-0.786206424,-0.81171963,-0.692979584,-0.7005698,-0.72454854
2021,1,0.374484671,-0.058289811,0.763267582,0.313567248,-0.31773731,-0.204100053,-0.758525089,-0.755794151,-0.766932017,0.790142693,0.593245296,0.422996977
2021,2,4.482250366,5.314564545,3.172656939,1.868487754,3.685284757,2.244797243,-1.552910686,-1.580307071,-1.577078814,4.707994607,4.691893461,4.42534738
2021,3,2.964829455,2.299372315,3.304622227,0.077523627,2.380914949,2.519925048,-1.393878557,-1.391559536,-1.356311061,1.339521802,1.528307119,1.455359775
2021,4,1.23149553,0.781251573,1.545044601,-0.141601288,0.656411077,2.309819546,-0.89870567,-0.957707763,-0.968060849,0.988658844,1.644894139,1.559847271
2021,5,0.71487107,-0.225331828,1.570161885,-0.316335659,-0.213430316,1.049138612,-0.761652782,-0.685634514,-0.627453727,-0.68814317,-0.705530115,-0.740206839
2021,6,0.783991282,0.095024862,1.382638885,0.370989768,-0.301373545,0.536303176,-1.378732153,-1.333461212,-1.300827968,2.283211792,2.029294871,1.93665749
2021,7,3.184234025,3.347366432,2.678529785,2.072125916,3.475321799,2.169994549,-1.387699087,-1.46771342,-1.482791021,-0.629384129,-0.637477892,-0.673527352
2021,8,-0.000951353,-0.237553952,0.233815405,-0.29865886,0.699954383,1.542635783,-1.170468812,-1.153385755,-1.157810751,0.680474423,0.654946339,1.039337631
2021,9,0.744043099,-0.044558942,1.445824509,-0.288201993,-0.093043761,0.959687585,-0.785296358,-0.748390117,-0.729074941,0.302275793,0.294719062,0.191517796
2021,10,0.165604121,-0.330560884,0.639818,-0.310655979,-0.259703585,0.612300604,-0.851227366,-0.75223825,-0.691652506,-0.410029955,-0.377251111,-0.457458171
2021,11,-0.075909331,-0.343621228,0.197807557,-0.116403728,-0.35035276,0.054674612,-0.632164253,-0.636881143,-0.666949552,2.194713366,2.900265696,2.695285565
2021,12,0.252983694,-0.245053103,0.719616728,-0.311269674,0.564909289,1.339979398,-1.16935857,-1.142804385,-1.136719114,0.463940588,0.404366812,0.324883247
2021,13,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.269290478,0.241118212,-0.339148865,-0.278111917,-0.263444445,-0.483034941,-0.496654956,-0.589895805
2021,14,0.028553454,-0.327179509,0.378287866,-0.284062566,-0.143984386,0.551612207,-0.824939914,-0.796520692,-0.79614128,0.613848044,0.975265143,0.911089351
2021,15,-0.305535123,-0.348455749,-0.2299673,-0.316468024,-0.378957326,-0.423818202,0.453287081,0.543216078,0.542289119,-0.660220528,-0.618755389,-0.608995452
2021,16,-0.41194106,-0.348455749,-0.430415127,-0.316612423,-0.379101429,-0.545455166,0.408024595,0.504293615,0.504772115,-0.645364932,-0.638368741,-0.614744373
2021,17,-0.445132343,-0.348455749,-0.492940968,-0.316131094,-0.379117441,-0.610172795,0.621856961,0.671023433,0.662374371,-0.698242258,-0.713830278,-0.74978783
2021,18,-0.460615847,-0.348455749,-0.52210884,-0.314951839,-0.378781199,-0.639945301,0.668447724,0.759907475,0.777747477,-0.670555025,-0.666108933,-0.683301054
2021,19,-0.476786567,-0.348455749,-0.552571291,-0.316612423,-0.379117441,-0.656746895,0.687787516,0.859649798,0.912046838,-0.670904762,-0.638466577,-0.626761538
2021,20,-0.484030055,-0.348455749,-0.566216597,-0.316612423,-0.379117441,-0.664805361,0.565388336,0.600030753,0.62433911,-0.687621485,-0.69949152,-0.737963052
2021,21,-0.485004198,-0.348455749,-0.56805169,-0.316612423,-0.379105432,-0.665794697,0.538170653,0.59950067,0.656735548,-0.694142555,-0.707022042,-0.737364519
2021,22,-0.485215972,-0.348455749,-0.56845063,-0.314193746,-0.379093423,-0.665743347,0.618999438,0.658922714,0.680440353,-0.694327067,-0.709226188,-0.740087175
2021,23,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,0.602507521,0.666973266,0.732108584,-0.66465891,-0.686804722,-0.683003778
2021,24,-0.485215972,-0.348455749,-0.56845063,-0.315782131,-0.379105432,-0.665794697,0.772106902,0.824168404,0.870694277,-0.677349982,-0.686852028,-0.702725982
2021,25,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,1.401099436,1.396649619,1.358352059,-0.688769974,-0.686319297,-0.704436476
2021,26,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379021372,-0.665794697,1.169946457,1.1725502,1.195255609,-0.68756274,-0.703988041,-0.733720627
2021,27,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,1.352751176,1.33325045,1.303933822,-0.696904716,-0.711395989,-0.745873631
2021,28,-0.485215972,-0.348455749,-0.56845063,-0.316275493,-0.379117441,-0.665794697,1.382312407,1.451886866,1.513008623,-0.683593137,-0.707656792,-0.743598033
2021,29,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379073409,-0.665784427,1.369763612,1.334870878,1.320007052,-0.528214241,-0.542437875,-0.553091459
2021,30,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379021372,-0.665794697,1.629831722,1.597428019,1.550656817,-0.692974805,-0.699340128,-0.72701866
2021,31,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.377200062,-0.664942293,1.344952011,1.215262921,1.14865209,-0.634251764,-0.62058803,-0.645443876
2021,32,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,1.237056729,1.158594485,1.1426334,-0.693799898,-0.709639383,-0.746714015
2021,33,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,1.497111001,1.506787731,1.500148075,-0.686304445,-0.688516705,-0.723991491
2021,34,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,1.256663242,1.329530001,1.387634871,-0.678830964,-0.671777025,-0.697520923
2021,35,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,1.013492232,0.974966223,0.99448927,-0.667657577,-0.70285408,-0.725984022
2021,36,-0.485215972,-0.348455749,-0.56845063,-0.316492091,-0.378617081,-0.665496869,0.735561603,0.660055683,0.661059532,-0.504514777,-0.582584091,-0.594828483
2021,37,-0.485215972,-0.348455749,-0.56845063,-0.31581823,-0.378809219,-0.665681727,0.865734476,0.782534034,0.734959786,-0.341367884,-0.335894973,-0.420314641
2021,38,-0.48042849,-0.339362572,-0.56845063,-0.316612423,-0.379117441,-0.665794697,0.66385734,0.60002007,0.581306961,-0.653675461,-0.652259963,-0.675261592
2021,39,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,0.580044657,0.520435714,0.496344292,-0.652388641,-0.682090468,-0.732475824
2021,40,-0.416074039,-0.217129954,-0.56845063,-0.311931501,-0.379117441,-0.665760463,0.778399183,0.765380153,0.718088477,-0.658751124,-0.626523058,-0.597844469
2021,41,-0.483713838,-0.346032197,-0.568024601,-0.314422377,-0.379117441,-0.665794697,0.217520857,0.137182979,0.10354234,-0.525482307,-0.608611589,-0.642015379
2021,42,-0.484199468,-0.348455749,-0.566535736,-0.300933139,-0.375438796,-0.664291864,0.229230413,0.158072274,0.089243084,-0.580030791,-0.465016938,-0.335486149
2021,43,-0.485215972,-0.348455749,-0.56845063,-0.247962909,-0.378621084,-0.664962833,0.165098364,0.058715896,0.043605228,-0.497832954,-0.37744189,-0.273199548
2021,44,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,-0.009906913,-0.114558566,-0.132510061,-0.692929124,-0.710190899,-0.743789507
2021,45,-0.485215972,-0.348455749,-0.56845063,-0.255760435,-0.37479033,-0.665555065,-0.097124686,-0.193401349,-0.255888435,-0.209838042,-0.213716695,-0.259681897
2021,46,-0.303399962,-0.184793915,-0.388265956,-0.296817778,-0.372820914,-0.559401721,-0.60088582,-0.622717646,-0.646676257,0.342507852,0.122502894,0.181722082
2021,47,2.016350325,2.032236232,1.782821669,-0.214305996,-0.365039319,-0.289395184,-0.36241075,-0.376072596,-0.349959311,0.324606053,0.30890069,0.133883564
2021,48,-0.200054005,-0.348455749,-0.031261648,-0.144477227,-0.347178477,-0.132415992,-0.786805849,-0.813972118,-0.771301827,0.229600569,0.250379795,0.090532247
2021,49,0.537527863,-0.345554662,1.355320005,0.003314767,-0.366868634,0.385222344,-0.713471366,-0.734029475,-0.730384674,0.413547827,0.186020925,0.103541112
2021,50,3.109802284,3.678631794,2.209763889,2.305028867,0.470509418,1.032621153,-1.293421925,-1.312664151,-1.326250809,3.815697028,3.283243857,2.855541345
2021,51,1.404747674,0.213280975,2.434734479,-0.155126626,0.694074156,2.176892514,-1.333163029,-1.335667079,-1.320011339,-0.653439887,-0.672958182,-0.710184212
2022,52,0.233364177,-0.286321126,0.723587318,-0.040811047,-0.014451255,1.634466008,-1.087347509,-1.071227042,-1.031721612,-0.293819896,-0.272848747,-0.372498889
2022,1,0.473522892,-0.293111848,1.18273412,-0.135512479,-0.266912769,0.832788997,-1.096055627,-1.105094916,-1.105404329,0.029995947,-0.247260534,-0.26587168
2022,2,2.759594535,2.814676398,2.406918089,3.053603378,2.897094069,2.199801288,-1.999635834,-2.041061937,-2.0504712,2.136304379,2.360962787,2.540150932
2022,3,4.413315081,5.061743862,3.29354565,4.776688117,5.170472568,2.262040443,-1.910374752,-1.981976238,-1.973301141,3.124622724,3.304562561,2.970543427
2022,4,4.660929971,5.7133295,3.113756426,7.999785784,5.425535951,2.392988804,-1.608700385,-1.695348554,-1.708940756,0.135583648,-0.172256232,-0.264222579
2022,5,3.389082771,3.472437332,2.940378339,0.974130796,4.491304264,2.501740438,-1.416636833,-1.436883757,-1.430430245,1.147723927,0.863410092,0.547751112
2022,6,1.965307589,1.652065358,2.063723171,0.03663475,3.420766575,2.292234015,-1.239021351,-1.17822259,-1.136604707,-0.611383478,-0.654079073,-0.70093305
2022,7,1.586180619,0.914467747,2.081076779,-0.074383727,1.466693649,1.942474682,-0.979023261,-0.952846091,-0.929136807,0.575797743,0.469010414,0.314112456
2022,8,0.653323903,0.107955842,1.123662247,0.199901463,0.80590656,1.806552256,-1.058484585,-1.021817612,-0.997520219,1.104650102,1.415414764,1.374293398
2022,9,2.962604739,3.76637753,1.845445908,-0.021786528,0.234375645,1.31016239,-1.17488639,-1.153958225,-1.157756745,1.839037763,1.97638038,2.042791114
2022,10,4.440041765,5.193724994,3.212993709,2.818149385,2.343928357,1.652369906,-1.939469615,-1.988737742,-1.999621986,1.423015025,1.659841375,1.744767061
2022,11,-0.485215972,-0.348455749,-0.56845063,1.263613942,-0.083961231,-0.384162607,-1.743438837,-1.71563739,-1.721023634,1.219206975,1.183906414,1.444048651
2022,12,2.726031782,2.780418662,2.377669519,-0.020583206,2.027088558,1.794464557,-0.769575407,-0.761359107,-0.76305076,-0.558411987,-0.590557156,-0.643370935
2022,13,-0.472238259,-0.348455749,-0.544003175,-0.310319049,0.17968032,0.910388533,0.146575093,0.194994247,0.171240019,-0.692521946,-0.705845606,-0.74306292
2022,14,0.028039064,-0.251765835,0.30252308,-0.316612423,-0.236150651,0.238807479,-0.463856636,-0.365316381,-0.306846215,-0.66813497,-0.69466721,-0.735429449
2022,15,-0.274571506,-0.333947747,-0.186027075,-0.306035223,-0.346417931,-0.105857972,-0.011741341,0.064163847,0.099398921,-0.671517805,-0.673346425,-0.665123342
2022,16,-0.380676253,-0.347166153,-0.37279742,-0.316058895,-0.375078537,-0.342367445,0.46543812,0.513783974,0.466599423,-0.518913763,-0.339513011,-0.227377699
2022,17,-0.432605005,-0.348455749,-0.469341931,-0.316612423,-0.378969334,-0.529992086,0.088890572,0.073558452,0.076264619,-0.268333332,-0.281974905,-0.314315009
2022,18,-0.444368873,-0.348455749,-0.49150274,-0.312027766,-0.378745173,-0.574895611,-0.058037358,-0.06691718,-0.102418786,-0.637080817,-0.621185784,-0.623695366
2022,19,-0.473641865,-0.344916218,-0.550157823,-0.316359725,-0.379117441,-0.616742123,0.405928277,0.425314355,0.403983565,-0.56992408,-0.538635927,-0.458193464
2022,20,-0.482417257,-0.348455749,-0.563178403,-0.316612423,-0.379117441,-0.642841419,0.562441802,0.536847767,0.515607093,-0.510469484,-0.471987236,-0.53059307
2022,21,-0.48368981,-0.348455749,-0.565575641,-0.316612423,-0.379117441,-0.659957957,1.009753273,1.123648548,1.146233919,-0.672750136,-0.651094644,-0.669153746
2022,22,-0.485131261,-0.348455749,-0.568291052,-0.31622736,-0.379117441,-0.665140845,0.799889297,0.851468223,0.870611,-0.689310526,-0.696369335,-0.720891005
2022,23,-0.468566586,-0.317155385,-0.568130373,-0.315746031,-0.379049392,-0.665455789,0.853413177,0.890348183,0.917956533,-0.436872915,-0.50117036,-0.586299812
2022,24,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,0.932324484,0.999108722,1.071512709,-0.684998301,-0.705838016,-0.739929945
2022,25,-0.485215972,-0.348455749,-0.56845063,-0.313929015,-0.379117441,-0.655333069,0.838148339,0.799199631,0.788172656,-0.371651022,-0.329875428,-0.34888626
2022,26,-0.485215972,-0.348455749,-0.56845063,-0.314819473,-0.379117441,-0.665794697,1.098480978,1.096463389,1.094319342,-0.695849747,-0.711650988,-0.74740056
2022,27,-0.485215972,-0.348455749,-0.56845063,-0.311353906,-0.379117441,-0.665794697,1.058604063,1.087983659,1.138992175,-0.692424608,-0.713168067,-0.749386656
2022,28,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,1.30347386,1.320344559,1.357192004,-0.696508595,-0.713660323,-0.749579678
2022,29,-0.485215972,-0.348455749,-0.56845063,-0.315998729,-0.379117441,-0.665794697,1.416194737,1.40634884,1.399529879,-0.696935601,-0.712111166,-0.746668078
2022,30,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,1.472862165,1.577799284,1.614565622,-0.681961532,-0.67831716,-0.692575359
2022,31,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,1.176090154,1.250596956,1.394815362,-0.681438613,-0.709582607,-0.745235583
2022,32,-0.485215972,-0.348455749,-0.56845063,-0.316612423,-0.379117441,-0.665794697,1.15048449,1.242547198,1.345096919,-0.686499858,-0.712389031,-0.749008728
