year,week_of_year,week_start,modis_snow_above_1200,modis_snow_1200_1800,modis_snow_above_1800,modis_snow_above_1200_zscore,modis_snow_1200_1800_zscore,modis_snow_above_1800_zscore,modis_snow_above_1200_smoothed_zscore,modis_snow_1200_1800_smoothed_zscore,modis_snow_above_1800_smoothed_zscore,target_modis_next_week,split
2013,46,2013-11-14,16.7226442257527,0.116035876729624,16.6066083490231,-0.5307566924881411,-0.37460867552991445,-0.6092794660157578,-0.5260095873347828,-0.36190799714631744,-0.6123406369954223,-0.5385361990208781,train
2013,47,2013-11-21,8.46987382600664,0.264822932747514,8.20505089325913,-0.5463157055536153,-0.3740569156914485,-0.63763807282097,-0.5385361990208781,-0.3743327956106815,-0.6234587694183628,-0.5403991509681414,train
2013,48,2013-11-28,14.7463601745953,13.7618778619709,0.984482312624383,-0.5344825963826675,-0.32400462588326323,-0.662010371215217,-0.5403991509681414,-0.3490307707873559,-0.6498242220180923,-0.37467170384719095,train
2013,49,2013-12-05,184.279298790143,17.9843831484839,166.294915641659,-0.2148608113117144,-0.30834594631017037,-0.10402173586271833,-0.37467170384719095,-0.31617528609671686,-0.38301605353896656,1.7915011818857385,train
2013,50,2013-12-12,2312.69770154578,1401.105791667,911.591909878776,3.7978631750831915,4.820802148744483,2.4116528309018848,1.7915011818857385,2.256228101217156,1.1538155475195844,2.933191973506635,train
2013,51,2013-12-19,1395.42449560978,552.962945855993,842.461549753803,2.0685207719300793,1.675561076534211,2.1783102975193565,2.933191973506635,3.248181612639347,2.2949815642106217,1.3391367779772212,train
2013,52,2013-12-26,621.668652612265,105.606046966806,516.062605645456,0.6097527840243631,0.016589006826483028,1.076583699047457,1.3391367779772212,0.8460750416803471,1.6274469982834079,0.333837314345645,train
2014,1,2014-01-02,328.967950914237,8.98045777639941,319.987493137837,0.05792184466692697,-0.34173597728345145,0.41475200305916815,0.333837314345645,-0.16257348522848422,0.7456678510533137,0.013831450067294516,train
2014,2,2014-01-09,282.195330834317,3.5709641845796,278.624366649737,-0.03025894453233794,-0.3617964676936261,0.27513495628106865,0.013831450067294516,-0.3517662224885388,0.3449434796701195,-0.12108758405706305,train
2014,3,2014-01-16,185.841159195731,0.798640205783664,185.042518989947,-0.21191622358178816,-0.37207731517898635,-0.040741098350749315,-0.12108758405706305,-0.36693689143630626,0.11719692896516078,-0.17651019408543683,train
2014,4,2014-01-23,223.401103514875,0.874047678179926,222.527055836695,-0.14110416458908548,-0.3717976751625626,0.08578416167507241,-0.17651019408543683,-0.37193749517077446,0.022521531662162655,0.14716851410627352,train
2014,5,2014-01-30,529.21076120733,88.3112355328906,440.899525674438,0.4354411928016325,-0.0475468301103574,0.8228783304429166,0.14716851410627352,-0.20967225263646,0.4543312460589956,0.291608932143149,train
2014,6,2014-02-06,376.628509583042,15.1125305190694,361.515979063974,0.1477766714846655,-0.3189958844520554,0.5549272038830515,0.291608932143149,-0.1832713572812064,0.6889027671629852,-0.07727800119731215,train
2014,7,2014-02-13,137.882705691946,2.59235721236838,135.290348479578,-0.3023326738792898,-0.36542552010826607,-0.2086745141058803,-0.07727800119731215,-0.3422107022801607,0.1731263448885867,-0.35447823603422524,train
2014,8,2014-02-20,82.564884436906,0.591322152244196,81.9735622846618,-0.40662379818916067,-0.372846130550387,-0.38863992930183094,-0.35447823603422524,-0.36913582532932654,-0.2986572217038545,-0.3090205318837663,train
2014,9,2014-02-27,186.105815175129,4.18909611230598,181.916719062823,-0.21141726557837195,-0.3595041958944453,-0.051291919618329435,-0.3090205318837663,-0.36617516322241617,-0.21996592446007907,-0.3172545111817333,train
2014,10,2014-03-06,73.8299935622177,3.79182535920469,70.038168203013,-0.42309175678509464,-0.36097742920132686,-0.42892664395073504,-0.3172545111817333,-0.3602408125478861,-0.24010928178453111,0.414707992325813,train
2014,11,2014-03-13,962.597030556335,223.1271218169,739.469908739435,1.2525077414367207,0.4524025178340132,1.8306724378572463,0.414707992325813,0.04571254431634317,0.7008728969532567,0.48272260575209586,train
2014,12,2014-03-20,145.982254900715,1.13752186068644,144.844733040029,-0.287062529932529,-0.3708206111875737,-0.17642465609535943,0.48272260575209586,0.04079095332321975,0.8271238908809445,-0.35206702156343594,train
2014,13,2014-03-27,77.0232351833888,0.0330942295215359,76.9901409538673,-0.4170715131943428,-0.3749162551748812,-0.4054609635932471,-0.35206702156343594,-0.3728684331812274,-0.29094280984430215,-0.46641526390540605,train
2014,14,2014-04-03,24.6776727023925,0.0,24.6776727023925,-0.5157590146164693,-0.37503898135297536,-0.582036405225911,-0.46641526390540605,-0.3749776182639283,-0.493748684409578,-0.5269963973429705,train
2014,15,2014-04-10,12.7566672831377,0.433189356008343,12.3234779271293,-0.538233780069472,-0.37343254800122205,-0.6237367392260479,-0.5269963973429705,-0.37423576467709874,-0.6028865722259784,-0.5475501747958249,train
2014,16,2014-04-17,2.87351257320211,0.0333884137418167,2.8401241594603,-0.5568665695221778,-0.37491516422623145,-0.6557468399851099,-0.5475501747958249,-0.3741738561137268,-0.6397417896055777,-0.5593603121830987,train
2014,17,2014-04-24,0.228063850969241,0.0,0.228063850969241,-0.5618540548440195,-0.37503898135297536,-0.6645635851695613,-0.5593603121830987,-0.3749770727896034,-0.6601552125773344,-0.5620647482542217,train
2014,18,2014-05-01,0.00455297250657924,0.00455297250657924,0.0,-0.5622754416644239,-0.3750220971733834,-0.6653333916143988,-0.5620647482542217,-0.3750305392631794,-0.664948488391979,-0.561435854612204,train
2014,19,2014-05-08,0.895216042639968,0.081884338421145,0.813331704218823,-0.5605962675599842,-0.3747353226171327,-0.662588072770411,-0.561435854612204,-0.37487870989525807,-0.6639607321924037,-0.5614401464896758,train
2014,20,2014-05-15,0.0,0.0,0.0,-0.5622840254193674,-0.37503898135297536,-0.6653333916143988,-0.5614401464896758,-0.37488715198505407,-0.6639607321924037,-0.5621967224201434,train
2014,21,2014-05-22,0.0926140501036396,0.0594505460118108,0.0331635040918288,-0.5621094194209195,-0.3748185157792749,-0.665221451563072,-0.5621967224201434,-0.3749287485661251,-0.6652774215887343,-0.5573080099376753,train
2014,22,2014-05-29,5.18611579004459,2.26745571292761,2.918660077117,-0.5525066004544309,-0.3666303802866086,-0.6554817499442883,-0.5573080099376753,-0.37072444803294174,-0.660351600753679,-0.5573831266657873,train
2014,23,2014-06-05,0.012927619135297,0.012927619135297,0.0,-0.5622596528771436,-0.37499104075090456,-0.6653333916143988,-0.5573831266657873,-0.3708107105187566,-0.6604075707793424,-0.5622718391482555,train
2014,24,2014-06-12,0.0,0.0,0.0,-0.5622840254193674,-0.37503898135297536,-0.6653333916143988,-0.5622718391482555,-0.37501501105193996,-0.6653333916143988,-0.5622840254193674,train
2014,25,2014-06-19,0.0,0.0,0.0,-0.5622840254193674,-0.37503898135297536,-0.6653333916143988,-0.5622840254193674,-0.37503898135297536,-0.6653333916143988,-0.5622840254193674,train
2014,26,2014-06-26,0.0,0.0,0.0,-0.5622840254193674,-0.37503898135297536,-0.6653333916143988,-0.5622840254193674,-0.37503898135297536,-0.6653333916143988,-0.5622840254193674,train
2014,27,2014-07-03,0.0,0.0,0.0,-0.5622840254193674,-0.37503898135297536,-0.6653333916143988,-0.5622840254193674,-0.37503898135297536,-0.6653333916143988,-0.5622840254193674,train
